,ngay,KLDichRong,GiaTriGiaoDichRong,ThayDoi,KhoiLuongMua,GiaTriMua,KhoiLuongBan,GiaTriBan,symbol  
3,21/01/2019,0 ,0 ,11.5 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

4,18/01/2019,0 ,0 ,11.5 (9.52 %)   ,0 ,0 ,0 ,0 ,CC4

5,17/01/2019,0 ,0 ,10.5 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

6,16/01/2019,0 ,0 ,10.5 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

7,15/01/2019,0 ,0 ,10.5 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

8,14/01/2019,0 ,0 ,10.5 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

9,11/01/2019,0 ,0 ,10.5 (14.13 %)   ,0 ,0 ,0 ,0 ,CC4

10,10/01/2019,0 ,0 ,9.2 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

11,09/01/2019,0 ,0 ,9.2 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

12,08/01/2019,0 ,0 ,9.2 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

13,07/01/2019,0 ,0 ,9.2 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

14,04/01/2019,0 ,0 ,9.2 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

15,03/01/2019,0 ,0 ,9.2 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

16,02/01/2019,0 ,0 ,9.2 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

17,28/12/2018,0 ,0 ,9 (-10.89 %)   ,0 ,0 ,0 ,0 ,CC4

18,27/12/2018,0 ,0 ,10.1 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

19,26/12/2018,0 ,0 ,0 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

0,25/12/2018,0 ,0 ,10.1 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

1,24/12/2018,0 ,0 ,10.1 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

2,21/12/2018,0 ,0 ,10.1 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

3,20/12/2018,0 ,0 ,10.1 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

4,19/12/2018,0 ,0 ,10.1 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

5,18/12/2018,0 ,0 ,10.1 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

6,17/12/2018,0 ,0 ,10.1 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

7,14/12/2018,0 ,0 ,10.1 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

8,13/12/2018,0 ,0 ,10.1 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

9,12/12/2018,0 ,0 ,10.1 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

10,11/12/2018,0 ,0 ,10.1 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

11,10/12/2018,0 ,0 ,10.1 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

12,07/12/2018,0 ,0 ,10 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

13,06/12/2018,0 ,0 ,10 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

14,05/12/2018,0 ,0 ,10 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

15,04/12/2018,0 ,0 ,10 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

16,03/12/2018,0 ,0 ,10 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

17,30/11/2018,0 ,0 ,10 (-4.76 %)   ,0 ,0 ,0 ,0 ,CC4

18,29/11/2018,0 ,0 ,10.5 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

19,28/11/2018,0 ,0 ,10.5 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

0,27/11/2018,0 ,0 ,10.5 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

1,26/11/2018,0 ,0 ,10.5 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

2,23/11/2018,0 ,0 ,10.5 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

3,22/11/2018,0 ,0 ,10.5 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

4,21/11/2018,0 ,0 ,10.5 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

5,20/11/2018,0 ,0 ,10.5 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

6,19/11/2018,0 ,0 ,10.5 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

7,16/11/2018,0 ,0 ,10.5 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

8,15/11/2018,0 ,0 ,10.5 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

9,14/11/2018,0 ,0 ,10.5 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

10,13/11/2018,0 ,0 ,10.5 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

11,12/11/2018,0 ,0 ,10.5 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

12,09/11/2018,0 ,0 ,10.5 (5.00 %)   ,0 ,0 ,0 ,0 ,CC4

13,08/11/2018,0 ,0 ,10 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

14,07/11/2018,0 ,0 ,10 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

15,06/11/2018,0 ,0 ,10 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

16,05/11/2018,0 ,0 ,10 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

17,02/11/2018,0 ,0 ,10 (-0.99 %)   ,0 ,0 ,0 ,0 ,CC4

18,01/11/2018,0 ,0 ,10.1 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

19,31/10/2018,0 ,0 ,10.1 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

0,30/10/2018,0 ,0 ,10.1 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

1,29/10/2018,0 ,0 ,10.1 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

2,26/10/2018,0 ,0 ,10.5 (5.00 %)   ,0 ,0 ,0 ,0 ,CC4

3,25/10/2018,0 ,0 ,10 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

4,24/10/2018,0 ,0 ,10 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

5,23/10/2018,0 ,0 ,10 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

6,22/10/2018,0 ,0 ,10 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

7,19/10/2018,0 ,0 ,10 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

8,18/10/2018,0 ,0 ,10 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

9,17/10/2018,0 ,0 ,10 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

10,16/10/2018,0 ,0 ,10 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

11,15/10/2018,0 ,0 ,10 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

12,12/10/2018,0 ,0 ,10 (5.26 %)   ,0 ,0 ,0 ,0 ,CC4

13,11/10/2018,0 ,0 ,9.5 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

14,10/10/2018,0 ,0 ,9.5 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

15,09/10/2018,0 ,0 ,9.5 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

16,08/10/2018,0 ,0 ,9.5 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

17,05/10/2018,0 ,0 ,9.5 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

18,04/10/2018,0 ,0 ,9.5 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

19,03/10/2018,0 ,0 ,9.5 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

0,02/10/2018,0 ,0 ,9.5 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

1,01/10/2018,0 ,0 ,9.5 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

2,28/09/2018,0 ,0 ,9.5 (5.56 %)   ,0 ,0 ,0 ,0 ,CC4

3,27/09/2018,0 ,0 ,9 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

4,26/09/2018,0 ,0 ,9 (-7.22 %)   ,0 ,0 ,0 ,0 ,CC4

5,25/09/2018,0 ,0 ,9.1 (-12.50 %)   ,0 ,0 ,0 ,0 ,CC4

6,24/09/2018,0 ,0 ,10.5 (1.94 %)   ,0 ,0 ,0 ,0 ,CC4

7,21/09/2018,0 ,0 ,10 (-1.96 %)   ,0 ,0 ,0 ,0 ,CC4

8,20/09/2018,0 ,0 ,10 (6.38 %)   ,0 ,0 ,0 ,0 ,CC4

9,19/09/2018,0 ,0 ,9.4 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

10,18/09/2018,0 ,0 ,9.4 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

11,17/09/2018,0 ,0 ,9.4 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

12,14/09/2018,0 ,0 ,9.4 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

13,13/09/2018,0 ,0 ,8.9 (-14.42 %)   ,0 ,0 ,0 ,0 ,CC4

14,12/09/2018,0 ,0 ,10 (-4.76 %)   ,0 ,0 ,0 ,0 ,CC4

15,10/09/2018,0 ,0 ,10.5 (5.00 %)   ,0 ,0 ,0 ,0 ,CC4

16,07/09/2018,0 ,0 ,10 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

17,05/09/2018,0 ,0 ,10 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

18,04/09/2018,0 ,0 ,0 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

19,31/08/2018,0 ,0 ,0 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

0,30/08/2018,0 ,0 ,10 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

1,29/08/2018,0 ,0 ,10 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

2,28/08/2018,0 ,0 ,10 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

3,27/08/2018,0 ,0 ,10 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

4,24/08/2018,0 ,0 ,10 (-8.26 %)   ,0 ,0 ,0 ,0 ,CC4

5,23/08/2018,0 ,0 ,11 (11.11 %)   ,0 ,0 ,0 ,0 ,CC4

6,22/08/2018,0 ,0 ,9.9 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

7,21/08/2018,0 ,0 ,9.9 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

8,20/08/2018,0 ,0 ,10 (11.11 %)   ,0 ,0 ,0 ,0 ,CC4

9,17/08/2018,0 ,0 ,9 (-10.00 %)   ,0 ,0 ,0 ,0 ,CC4

10,16/08/2018,0 ,0 ,10 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

11,15/08/2018,0 ,0 ,10 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

12,14/08/2018,0 ,0 ,10 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

13,13/08/2018,0 ,0 ,10 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

14,10/08/2018,0 ,0 ,10 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

15,09/08/2018,0 ,0 ,10 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

16,08/08/2018,0 ,0 ,10 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

17,07/08/2018,0 ,0 ,10 (5.26 %)   ,0 ,0 ,0 ,0 ,CC4

18,06/08/2018,0 ,0 ,9.5 (-5.00 %)   ,0 ,0 ,0 ,0 ,CC4

19,03/08/2018,0 ,0 ,10 (5.26 %)   ,0 ,0 ,0 ,0 ,CC4

0,02/08/2018,0 ,0 ,9.5 (-5.00 %)   ,0 ,0 ,0 ,0 ,CC4

1,01/08/2018,0 ,0 ,10 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

2,31/07/2018,0 ,0 ,10 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

3,30/07/2018,0 ,0 ,10 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

4,27/07/2018,0 ,0 ,10 (8.70 %)   ,0 ,0 ,0 ,0 ,CC4

5,26/07/2018,0 ,0 ,7.8 (-14.29 %)   ,0 ,0 ,0 ,0 ,CC4

6,25/07/2018,0 ,0 ,8.6 (-10.42 %)   ,0 ,0 ,0 ,0 ,CC4

7,24/07/2018,0 ,0 ,10 (7.53 %)   ,0 ,0 ,0 ,0 ,CC4

8,23/07/2018,0 ,0 ,9 (-4.26 %)   ,0 ,0 ,0 ,0 ,CC4

9,20/07/2018,0 ,0 ,9.4 (-1.05 %)   ,0 ,0 ,0 ,0 ,CC4

10,19/07/2018,0 ,0 ,9.5 (-1.04 %)   ,0 ,0 ,0 ,0 ,CC4

11,18/07/2018,0 ,0 ,9.6 (-4.00 %)   ,0 ,0 ,0 ,0 ,CC4

12,17/07/2018,0 ,0 ,10 (11.11 %)   ,0 ,0 ,0 ,0 ,CC4

13,16/07/2018,0 ,0 ,9 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

14,13/07/2018,0 ,0 ,9 (-1.10 %)   ,0 ,0 ,0 ,0 ,CC4

15,12/07/2018,0 ,0 ,8.5 (-15.00 %)   ,0 ,0 ,0 ,0 ,CC4

16,11/07/2018,0 ,0 ,10 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

17,10/07/2018,0 ,0 ,10 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

18,09/07/2018,0 ,0 ,10 (7.53 %)   ,0 ,0 ,0 ,0 ,CC4

19,06/07/2018,0 ,0 ,9.3 (14.81 %)   ,0 ,0 ,0 ,0 ,CC4

0,05/07/2018,0 ,0 ,8.1 (14.08 %)   ,0 ,0 ,0 ,0 ,CC4

1,04/07/2018,0 ,0 ,7.1 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

2,03/07/2018,0 ,0 ,6.8 (-9.33 %)   ,0 ,0 ,0 ,0 ,CC4

3,02/07/2018,0 ,0 ,7.5 (-7.41 %)   ,0 ,0 ,0 ,0 ,CC4

4,29/06/2018,0 ,0 ,8.1 (1.25 %)   ,0 ,0 ,0 ,0 ,CC4

5,28/06/2018,0 ,0 ,8 (12.68 %)   ,0 ,0 ,0 ,0 ,CC4

6,27/06/2018,0 ,0 ,7.1 (14.52 %)   ,0 ,0 ,0 ,0 ,CC4

7,26/06/2018,0 ,0 ,6.2 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

8,25/06/2018,0 ,0 ,6.2 (-3.13 %)   ,0 ,0 ,0 ,0 ,CC4

9,22/06/2018,0 ,0 ,6.4 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

10,21/06/2018,0 ,0 ,6.4 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

11,20/06/2018,0 ,0 ,6.4 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

12,19/06/2018,0 ,0 ,8 (12.68 %)   ,0 ,0 ,0 ,0 ,CC4

13,18/06/2018,0 ,0 ,7.1 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

14,15/06/2018,0 ,0 ,7.1 (-2.74 %)   ,0 ,0 ,0 ,0 ,CC4

15,14/06/2018,0 ,0 ,7.3 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

16,13/06/2018,0 ,0 ,7.3 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

17,12/06/2018,0 ,0 ,7.3 (14.06 %)   ,0 ,0 ,0 ,0 ,CC4

18,11/06/2018,0 ,0 ,6.4 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

19,08/06/2018,0 ,0 ,8.1 (14.08 %)   ,0 ,0 ,0 ,0 ,CC4

0,07/06/2018,0 ,0 ,7.1 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

1,06/06/2018,0 ,0 ,7.1 (-11.25 %)   ,0 ,0 ,0 ,0 ,CC4

2,05/06/2018,0 ,0 ,8 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

3,04/06/2018,0 ,0 ,7.6 (-8.43 %)   ,0 ,0 ,0 ,0 ,CC4

4,01/06/2018,0 ,0 ,9.7 (14.12 %)   ,0 ,0 ,0 ,0 ,CC4

5,31/05/2018,0 ,0 ,8.5 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

6,30/05/2018,0 ,0 ,8.5 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

7,29/05/2018,0 ,0 ,9.5 (11.76 %)   ,0 ,0 ,0 ,0 ,CC4

8,28/05/2018,0 ,0 ,8.5 (-14.14 %)   ,0 ,0 ,0 ,0 ,CC4

9,25/05/2018,0 ,0 ,10.4 (14.29 %)   ,0 ,0 ,0 ,0 ,CC4

10,24/05/2018,0 ,0 ,8.1 (-10.99 %)   ,0 ,0 ,0 ,0 ,CC4

11,23/05/2018,0 ,0 ,10.5 (14.13 %)   ,0 ,0 ,0 ,0 ,CC4

12,22/05/2018,0 ,0 ,9.2 (15.00 %)   ,0 ,0 ,0 ,0 ,CC4

13,21/05/2018,0 ,0 ,8 (14.29 %)   ,0 ,0 ,0 ,0 ,CC4

14,18/05/2018,0 ,0 ,8 (14.29 %)   ,0 ,0 ,0 ,0 ,CC4

15,17/05/2018,0 ,0 ,6.3 (-10.00 %)   ,0 ,0 ,0 ,0 ,CC4

16,16/05/2018,0 ,0 ,7.7 (14.93 %)   ,0 ,0 ,0 ,0 ,CC4

17,15/05/2018,0 ,0 ,7.4 (13.85 %)   ,0 ,0 ,0 ,0 ,CC4

18,14/05/2018,0 ,0 ,7.7 (14.93 %)   ,0 ,0 ,0 ,0 ,CC4

19,11/05/2018,0 ,0 ,8 (14.29 %)   ,0 ,0 ,0 ,0 ,CC4

0,10/05/2018,0 ,0 ,7 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

1,09/05/2018,0 ,0 ,7 (-6.67 %)   ,0 ,0 ,0 ,0 ,CC4

2,08/05/2018,0 ,0 ,7.5 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

3,07/05/2018,0 ,0 ,7.5 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

4,03/05/2018,0 ,0 ,7.5 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

5,02/05/2018,0 ,0 ,7.5 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

6,27/04/2018,0 ,0 ,7.5 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

7,26/04/2018,0 ,0 ,7.5 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

8,24/04/2018,0 ,0 ,7.5 (-2.60 %)   ,0 ,0 ,0 ,0 ,CC4

9,23/04/2018,0 ,0 ,7.7 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

10,20/04/2018,0 ,0 ,7.7 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

11,19/04/2018,0 ,0 ,7.5 (-13.79 %)   ,0 ,0 ,0 ,0 ,CC4

12,18/04/2018,0 ,0 ,8.7 (14.47 %)   ,0 ,0 ,0 ,0 ,CC4

13,17/04/2018,0 ,0 ,7.6 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

14,16/04/2018,0 ,0 ,7.5 (-2.60 %)   ,0 ,0 ,0 ,0 ,CC4

15,13/04/2018,0 ,0 ,7.5 (-6.25 %)   ,0 ,0 ,0 ,0 ,CC4

16,12/04/2018,0 ,0 ,8 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

17,10/04/2018,0 ,0 ,8.8 (-14.56 %)   ,0 ,0 ,0 ,0 ,CC4

18,09/04/2018,0 ,0 ,0 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

19,06/04/2018,0 ,0 ,0 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

0,05/04/2018,0 ,0 ,12.1 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

1,04/04/2018,0 ,0 ,12.1 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

2,03/04/2018,0 ,0 ,12.1 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

3,02/04/2018,0 ,0 ,12.1 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

4,30/03/2018,0 ,0 ,10 (-21.26 %)   ,0 ,0 ,0 ,0 ,CC4

5,29/03/2018,0 ,0 ,12.7 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

6,28/03/2018,0 ,0 ,12.7 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

7,27/03/2018,0 ,0 ,12.7 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

8,26/03/2018,0 ,0 ,12.7 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

9,23/03/2018,0 ,0 ,12.7 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

10,22/03/2018,0 ,0 ,12.7 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

11,21/03/2018,0 ,0 ,12.7 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

12,20/03/2018,0 ,0 ,12.7 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

13,19/03/2018,0 ,0 ,12.7 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

14,16/03/2018,0 ,0 ,12.7 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

15,15/03/2018,0 ,0 ,12.7 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

16,14/03/2018,0 ,0 ,12.7 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

17,13/03/2018,0 ,0 ,12.7 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

18,12/03/2018,0 ,0 ,12.7 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

19,09/03/2018,0 ,0 ,12.7 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

0,08/03/2018,0 ,0 ,12.7 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

1,07/03/2018,0 ,0 ,12.7 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

2,06/03/2018,0 ,0 ,12.7 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

3,05/03/2018,0 ,0 ,12.7 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

4,02/03/2018,0 ,0 ,12.7 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

5,01/03/2018,0 ,0 ,12.7 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

6,28/02/2018,0 ,0 ,12.7 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

7,27/02/2018,0 ,0 ,12.7 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

8,26/02/2018,0 ,0 ,12.7 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

9,23/02/2018,0 ,0 ,12.7 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

10,22/02/2018,0 ,0 ,12.7 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

11,21/02/2018,0 ,0 ,12.7 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

12,13/02/2018,0 ,0 ,12.7 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

13,12/02/2018,0 ,0 ,12.7 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

14,09/02/2018,0 ,0 ,12.7 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

15,08/02/2018,0 ,0 ,12.7 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

16,07/02/2018,0 ,0 ,12.7 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

17,06/02/2018,0 ,0 ,12.7 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

18,05/02/2018,0 ,0 ,12.7 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

19,02/02/2018,0 ,0 ,12.7 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

0,01/02/2018,0 ,0 ,12.7 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

1,31/01/2018,0 ,0 ,12.7 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

2,30/01/2018,0 ,0 ,12.7 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

3,29/01/2018,0 ,0 ,12.7 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

4,26/01/2018,0 ,0 ,12.7 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

5,24/01/2018,0 ,0 ,12.7 (14.41 %)   ,0 ,0 ,0 ,0 ,CC4

6,23/01/2018,0 ,0 ,11.1 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

7,22/01/2018,0 ,0 ,11.1 (14.43 %)   ,0 ,0 ,0 ,0 ,CC4

8,19/01/2018,0 ,0 ,9.7 (14.12 %)   ,0 ,0 ,0 ,0 ,CC4

9,18/01/2018,0 ,0 ,8.5 (-13.27 %)   ,0 ,0 ,0 ,0 ,CC4

10,17/01/2018,0 ,0 ,9.8 (-11.71 %)   ,0 ,0 ,0 ,0 ,CC4

11,16/01/2018,0 ,0 ,11.7 (-4.88 %)   ,0 ,0 ,0 ,0 ,CC4

12,15/01/2018,0 ,0 ,12.5 (-3.85 %)   ,0 ,0 ,0 ,0 ,CC4

13,12/01/2018,0 ,0 ,13 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

14,11/01/2018,0 ,0 ,13 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

15,10/01/2018,0 ,0 ,13 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

16,09/01/2018,0 ,0 ,13 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

17,08/01/2018,0 ,0 ,13 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

18,05/01/2018,0 ,0 ,13 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

19,04/01/2018,0 ,0 ,0 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

0,03/01/2018,0 ,0 ,12.9 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

1,02/01/2018,0 ,0 ,12.9 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

2,29/12/2017,0 ,0 ,12.9 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

3,28/12/2017,0 ,0 ,12.9 (3.20 %)   ,0 ,0 ,0 ,0 ,CC4

4,27/12/2017,0 ,0 ,13.4 (13.56 %)   ,0 ,0 ,0 ,0 ,CC4

5,26/12/2017,0 ,0 ,11.8 (0.00 %)   ,0 ,0 ,0 ,0 ,CC4

6,25/12/2017,0 ,0 ,11.8 (14.56 %)   ,0 ,0 ,0 ,0 ,CC4

7,22/12/2017,0 ,0 ,10.3 (14.44 %)   ,0 ,0 ,0 ,0 ,CC4

8,21/12/2017,0 ,0 ,10.1 (14.77 %)   ,0 ,0 ,0 ,0 ,CC4

9,20/12/2017,0 ,0 ,10.5 (14.13 %)   ,0 ,0 ,0 ,0 ,CC4

10,19/12/2017,0 ,0 ,9.2 (-14.81 %)   ,0 ,0 ,0 ,0 ,CC4

11,18/12/2017,0 ,0 ,10.9 (-8.40 %)   ,0 ,0 ,0 ,0 ,CC4

12,15/12/2017,0 ,0 ,11.9 (-14.39 %)   ,0 ,0 ,0 ,0 ,CC4

